snapshot_date,subject_id,subject_type,data_level,data_srs_stage,pct_correct,total_attempts_est,total_incorrect,meaning_error_rate,reading_error_rate,data_meaning_current_streak,data_reading_current_streak,data_meaning_max_streak,data_reading_max_streak,age_days_since_unlocked,days_since_assignment_update,has_reading,component_subject_count,amalgamation_subject_count,visually_similar_count,parts_of_speech_count
2026-04-21,16,radical,1,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,447.10380658418984,198.38930996346062,0,0,131,0,0
2026-04-21,6,radical,1,9,92.0,26.0,2.0,0.14285714285714285,0.0,5.0,12.0,7.0,12.0,447.10380652085644,198.38930996346062,0,0,5,0,0
2026-04-21,8762,radical,1,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,447.1038064633796,198.38930996346062,0,0,19,0,0
2026-04-21,22,radical,1,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,447.1038064039352,198.38930996346062,0,0,82,0,0
2026-04-21,14,radical,1,9,95.0,21.0,1.0,0.09090909090909091,0.0,9.0,10.0,9.0,10.0,447.1038063483681,134.55381651942128,0,0,26,0,0
2026-04-21,11,radical,1,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,447.1038062904977,198.38930996346062,0,0,12,0,0
2026-04-21,4,radical,1,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,447.10380623476857,198.38930996346062,0,0,6,0,0
2026-04-21,20,radical,1,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,447.10380617997686,198.38930996346062,0,0,29,0,0
2026-04-21,10,radical,1,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,447.1038061272917,198.38930996346062,0,0,10,0,0
2026-04-21,21,radical,1,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,447.1038060724074,198.38930996346062,0,0,8,0,0
2026-04-21,5,radical,1,9,95.0,19.0,1.0,0.1,0.0,9.0,9.0,9.0,9.0,447.10380601953705,198.38930996346062,0,0,28,0,0
2026-04-21,15,radical,1,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,447.10380596653937,198.38930996346062,0,0,46,0,0
2026-04-21,13,radical,1,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,447.1038059147107,198.38930996346062,0,0,30,0,0
2026-04-21,18,radical,1,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,447.1038058628472,198.38930996346062,0,0,29,0,0
2026-04-21,9,radical,1,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,447.10380580717595,198.38930996346062,0,0,14,0,0
2026-04-21,1,radical,1,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,447.10380574177077,198.38930996346062,0,0,67,0,0
2026-04-21,8,radical,1,9,96.0,23.0,1.0,0.08333333333333333,0.0,5.0,11.0,6.0,11.0,447.10380568659724,198.38930996346062,0,0,22,0,0
2026-04-21,8761,radical,1,9,95.0,19.0,1.0,0.1,0.0,9.0,9.0,9.0,9.0,447.10380563182866,198.38930996346062,0,0,18,0,0
2026-04-21,23,radical,1,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,447.10380557901624,198.38930996346062,0,0,114,0,0
2026-04-21,25,radical,1,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,447.1038055252546,198.38930996346062,0,0,18,0,0
2026-04-21,3,radical,1,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,447.10380545369213,198.38930996346062,0,0,41,0,0
2026-04-21,7,radical,1,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,447.1038053957755,198.38930996346062,0,0,10,0,0
2026-04-21,19,radical,1,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,447.1038053429745,22.546315977766206,0,0,45,0,0
2026-04-21,12,radical,1,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,447.10380529173614,198.38930996346062,0,0,3,0,0
2026-04-21,2,radical,1,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,447.10380524182875,198.38930996346062,0,0,23,0,0
2026-04-21,446,kanji,1,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,442.799196413912,198.38930996346062,1,1,4,0,0
2026-04-21,454,kanji,1,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,442.79916002421294,198.38930996346062,1,1,15,0,0
2026-04-21,441,kanji,1,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,442.79912548952547,198.38930996346062,1,1,25,0,0
2026-04-21,440,kanji,1,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,442.799032979618,198.38930996346062,1,1,78,0,0
2026-04-21,449,kanji,1,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,442.7990329035416,198.38930996346062,1,2,16,0,0
2026-04-21,450,kanji,1,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,442.79903283518513,98.65177499538194,1,2,26,0,0
2026-04-21,451,kanji,1,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,442.79903276060185,165.01621929604167,1,2,28,0,0
2026-04-21,444,kanji,1,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,442.7988696007407,138.62232546630787,1,1,95,1,0
2026-04-21,455,kanji,1,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,442.7987580432176,198.38930996346062,1,1,20,1,0
2026-04-21,457,kanji,1,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,442.79861669510416,198.38930996346062,1,1,8,0,0
2026-04-21,447,kanji,1,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,442.7983426911342,138.62222208953705,1,1,27,3,0
2026-04-21,448,kanji,1,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,442.7982923780671,198.38930996346062,1,1,16,0,0
2026-04-21,456,kanji,1,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,442.79824598057866,198.38930996346062,1,1,11,0,0
2026-04-21,442,kanji,1,9,96.0,23.0,1.0,0.0,0.08333333333333333,11.0,7.0,11.0,7.0,442.7981111257291,138.62310554447916,1,1,4,2,0
2026-04-21,453,kanji,1,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,442.797974059757,138.6175895597338,1,1,71,2,0
2026-04-21,452,kanji,1,9,93.0,30.0,2.0,0.0,0.125,14.0,6.0,14.0,6.0,442.7979238099074,184.8549169322685,1,1,22,0,0
2026-04-21,443,kanji,1,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,442.79788853864585,198.38930996346062,1,1,4,0,0
2026-04-21,445,kanji,1,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,442.7978077358912,198.38930996346062,1,1,33,1,0
2026-04-21,2499,vocabulary,1,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,439.243059097037,198.38930996346062,1,1,0,0,1
2026-04-21,2500,vocabulary,1,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,439.24305900081015,198.38930996346062,1,1,0,0,1
2026-04-21,2501,vocabulary,1,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,439.2430589033796,198.38930996346062,1,1,0,0,1
2026-04-21,2493,vocabulary,1,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,439.24300611474536,198.38930996346062,1,1,0,0,1
2026-04-21,2495,vocabulary,1,9,89.0,27.0,3.0,0.14285714285714285,0.07692307692307693,8.0,11.0,8.0,11.0,439.2430060369908,198.38930996346062,1,1,0,0,2
2026-04-21,2496,vocabulary,1,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,439.24300596599534,198.38930996346062,1,1,0,0,1
2026-04-21,2503,vocabulary,1,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,439.2427668658565,198.38930996346062,1,1,0,0,1
2026-04-21,2482,vocabulary,1,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,439.24242951682874,198.38930996346062,1,1,0,0,1
2026-04-21,2483,vocabulary,1,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,439.2424294343055,198.38930996346062,1,1,0,0,1
2026-04-21,2504,vocabulary,1,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,439.24237082555555,198.38930996346062,1,1,0,0,1
2026-04-21,2505,vocabulary,1,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,439.242370748669,198.38930996346062,1,1,0,0,1
2026-04-21,2484,vocabulary,1,9,95.0,19.0,1.0,0.0,0.1,9.0,9.0,9.0,9.0,439.2422957335069,89.07904155613426,1,1,0,0,1
2026-04-21,8958,vocabulary,1,9,95.0,19.0,1.0,0.0,0.1,9.0,9.0,9.0,9.0,439.24229564858797,198.38930996346062,1,1,0,0,2
2026-04-21,2489,vocabulary,1,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,439.2422111141204,198.38930996346062,1,1,0,0,2
2026-04-21,2490,vocabulary,1,9,93.0,30.0,2.0,0.125,0.0,7.0,14.0,7.0,14.0,439.24221103464123,95.20094078246528,1,1,0,0,2
2026-04-21,2497,vocabulary,1,9,91.0,33.0,3.0,0.0,0.16666666666666666,15.0,8.0,15.0,8.0,439.2421351404514,198.38930996346062,1,1,0,0,1
2026-04-21,2471,vocabulary,1,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,439.2418895131134,198.38930996346062,1,1,0,0,1
2026-04-21,2472,vocabulary,1,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,439.24188944277773,198.38930996346062,1,1,0,0,1
2026-04-21,2469,vocabulary,1,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,439.2418057814467,198.38930996346062,1,1,0,0,1
2026-04-21,2470,vocabulary,1,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,439.24180571114584,198.38930996346062,1,1,0,0,1
2026-04-21,2486,vocabulary,1,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,439.2417682567361,198.38930996346062,1,1,0,0,1
2026-04-21,2487,vocabulary,1,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,439.241768190544,198.38930996346062,1,1,0,0,1
2026-04-21,2480,vocabulary,1,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,439.2416633403704,198.38930996346062,1,1,0,0,2
2026-04-21,2498,vocabulary,1,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,439.2416632707292,198.38930996346062,1,2,0,0,1
2026-04-21,2473,vocabulary,1,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,439.2416140586805,198.38930996346062,1,1,0,0,1
2026-04-21,2474,vocabulary,1,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,439.24161398399303,198.38930996346062,1,1,0,0,1
2026-04-21,2467,vocabulary,1,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,439.2415653669792,198.38930996346062,1,1,0,0,1
2026-04-21,2468,vocabulary,1,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,439.2415652893981,198.38930996346062,1,1,0,0,1
2026-04-21,2485,vocabulary,1,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,439.24152225178244,198.38930996346062,1,1,0,0,1
2026-04-21,9178,kana_vocabulary,2,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,439.2414616111574,198.38930996346062,0,0,0,0,1
2026-04-21,8733,vocabulary,2,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,439.24146156446756,198.38930996346062,1,2,0,0,2
2026-04-21,856,kanji,2,9,96.0,23.0,1.0,0.0,0.08333333333333333,11.0,7.0,11.0,7.0,439.24146151973383,159.0449093890278,1,2,36,0,0
2026-04-21,476,kanji,2,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,439.24146147178243,198.38930996346062,1,1,65,0,0
2026-04-21,37,radical,2,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,439.24146142813663,198.38930996346062,0,0,28,0,0
2026-04-21,34,radical,2,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,439.24146138388886,198.38930996346062,0,0,16,0,0
2026-04-21,468,kanji,2,9,92.0,26.0,2.0,0.14285714285714285,0.0,7.0,12.0,7.0,12.0,439.2414613383333,198.38930996346062,1,3,5,1,0
2026-04-21,126,radical,2,9,96.0,23.0,1.0,0.08333333333333333,0.0,7.0,11.0,7.0,11.0,439.2414612948264,63.250500747743054,0,0,12,0,0
2026-04-21,47,radical,2,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,439.24146125054403,121.12548093710649,0,0,10,0,0
2026-04-21,50,radical,2,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,439.2414612074306,198.38930996346062,0,0,3,0,0
2026-04-21,29,radical,2,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,439.2414611593055,198.38930996346062,0,0,8,0,0
2026-04-21,48,radical,2,9,95.0,19.0,1.0,0.1,0.0,9.0,9.0,9.0,9.0,439.24146111416667,198.38930996346062,0,0,35,0,0
2026-04-21,28,radical,2,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,439.2414610629745,198.38930996346062,0,0,15,0,0
2026-04-21,140,radical,2,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,439.2414610142477,198.38930996346062,0,0,20,0,0
2026-04-21,36,radical,2,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,439.2414609669445,198.38930996346062,0,0,13,0,0
2026-04-21,9177,kana_vocabulary,2,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,439.24146092148146,198.38930996346062,0,0,0,0,1
2026-04-21,45,radical,2,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,439.2414608703935,198.38930996346062,0,0,19,0,0
2026-04-21,35,radical,2,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,439.2414608267593,198.38930996346062,0,0,16,0,0
2026-04-21,44,radical,2,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,439.24146078283565,198.38930996346062,0,0,16,0,0
2026-04-21,27,radical,2,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,439.24146073706015,198.38930996346062,0,0,12,0,0
2026-04-21,24,radical,2,9,96.0,23.0,1.0,0.08333333333333333,0.0,6.0,11.0,6.0,11.0,439.2414606923843,198.38930996346062,0,0,21,0,0
2026-04-21,2492,vocabulary,2,9,95.0,19.0,1.0,0.1,0.0,9.0,9.0,9.0,9.0,439.2414606355208,198.38930996346062,1,1,0,0,2
2026-04-21,51,radical,2,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,439.2414605896181,198.38930996346062,0,0,40,0,0
2026-04-21,32,radical,2,9,96.0,23.0,1.0,0.08333333333333333,0.0,5.0,11.0,6.0,11.0,439.2414605454977,198.38930996346062,0,0,2,0,0
2026-04-21,43,radical,2,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,439.24146049935183,198.38930996346062,0,0,67,0,0
2026-04-21,55,radical,2,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,439.2414604535301,198.38930996346062,0,0,29,0,0
2026-04-21,41,radical,2,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,439.24146040885415,198.38930996346062,0,0,7,0,0
2026-04-21,49,radical,2,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,439.24146035729166,198.38930996346062,0,0,5,0,0
2026-04-21,33,radical,2,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,439.2414603092824,198.38930996346062,0,0,9,0,0
2026-04-21,8763,radical,2,9,90.0,20.0,2.0,0.18181818181818182,0.0,9.0,9.0,9.0,9.0,439.2414602644213,198.38930996346062,0,0,4,0,0
2026-04-21,471,kanji,2,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,439.2414602201736,198.38930996346062,1,2,5,1,0
2026-04-21,483,kanji,2,9,91.0,22.0,2.0,0.09090909090909091,0.09090909090909091,10.0,9.0,10.0,9.0,439.24146017469906,198.38930996346062,1,1,40,0,0
2026-04-21,46,radical,2,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,439.24146011916673,198.38930996346062,0,0,20,0,0
2026-04-21,53,radical,2,9,96.0,23.0,1.0,0.08333333333333333,0.0,5.0,11.0,6.0,11.0,439.2414600702315,198.38930996346062,0,0,25,0,0
2026-04-21,17,radical,2,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,439.2414600189815,198.38930996346062,0,0,70,0,0
2026-04-21,52,radical,2,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,439.241459974456,198.38930996346062,0,0,17,0,0
2026-04-21,31,radical,2,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,439.24145992722225,198.38930996346062,0,0,9,0,0
2026-04-21,39,radical,2,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,439.24145987633096,198.38930996346062,0,0,4,0,0
2026-04-21,38,radical,2,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,439.2414598240162,198.38930996346062,0,0,16,0,0
2026-04-21,40,radical,2,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,439.24145977694445,198.38930996346062,0,0,12,0,0
2026-04-21,26,radical,2,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,439.24145973303246,198.38930996346062,0,0,12,0,0
2026-04-21,42,radical,2,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,439.2414596892477,198.38930996346062,0,0,5,0,0
2026-04-21,467,kanji,2,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,439.2414596432523,99.33205589625,1,2,4,2,0
2026-04-21,478,kanji,2,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,439.24145959998845,198.38930996346062,1,1,10,0,0
2026-04-21,2475,vocabulary,1,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,439.2414593069329,198.38930996346062,1,1,0,0,1
2026-04-21,2476,vocabulary,1,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,439.2414592091319,198.38930996346062,1,2,0,0,1
2026-04-21,2477,vocabulary,1,9,95.0,19.0,1.0,0.0,0.1,9.0,9.0,9.0,9.0,439.2414591171297,198.38930996346062,1,2,0,0,1
2026-04-21,2488,vocabulary,1,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,439.2414590448842,198.38930996346062,1,2,0,0,1
2026-04-21,2502,vocabulary,1,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,439.2414589707408,198.38930996346062,1,2,0,0,3
2026-04-21,3402,vocabulary,1,9,88.0,43.0,5.0,0.17391304347826086,0.05,7.0,15.0,7.0,15.0,439.24145888871533,182.51533684959492,1,2,0,0,1
2026-04-21,7560,vocabulary,1,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,439.2414588120602,198.38930996346062,1,2,0,0,2
2026-04-21,2506,vocabulary,1,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,439.2413601132986,198.38930996346062,1,1,0,0,1
2026-04-21,484,kanji,2,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,436.330581532882,198.38930996346062,1,2,7,3,0
2026-04-21,486,kanji,2,9,96.0,23.0,1.0,0.0,0.08333333333333333,11.0,6.0,11.0,6.0,436.33058145883103,198.38930996346062,1,2,8,3,0
2026-04-21,458,kanji,2,9,95.0,19.0,1.0,0.0,0.1,9.0,9.0,9.0,9.0,436.3303051686805,198.38930996346062,1,1,2,2,0
2026-04-21,464,kanji,2,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,436.3284285945139,161.83799142083333,1,1,5,2,0
2026-04-21,479,kanji,2,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,436.3270276724074,198.38930996346062,1,1,36,5,0
2026-04-21,485,kanji,2,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,436.32576005430553,165.01542983658564,1,2,14,1,0
2026-04-21,2517,vocabulary,2,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,436.3256659941435,198.38930996346062,1,1,0,0,1
2026-04-21,2518,vocabulary,2,9,95.0,21.0,1.0,0.0,0.09090909090909091,10.0,9.0,10.0,9.0,436.32566591028933,198.38930996346062,1,1,0,0,1
2026-04-21,459,kanji,2,9,96.0,23.0,1.0,0.0,0.08333333333333333,11.0,5.0,11.0,6.0,436.32238871306714,198.38930996346062,1,1,14,1,0
2026-04-21,2519,vocabulary,2,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,435.8765163756482,198.38930996346062,1,1,0,0,1
2026-04-21,461,kanji,2,9,92.0,26.0,2.0,0.0,0.14285714285714285,12.0,9.0,12.0,9.0,435.1041971759375,198.38930996346062,1,1,4,0,0
2026-04-21,462,kanji,2,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,435.10384622489585,198.38930996346062,1,1,44,2,0
2026-04-21,2541,vocabulary,2,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,435.1037325080208,134.53309871861111,1,1,0,0,1
2026-04-21,7515,vocabulary,2,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,435.1037324434722,198.38930996346062,1,2,0,0,1
2026-04-21,7561,vocabulary,2,9,96.0,23.0,1.0,0.0,0.08333333333333333,11.0,7.0,11.0,7.0,435.1037323910417,198.38930996346062,1,2,0,0,1
2026-04-21,7562,vocabulary,2,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,435.10373233672453,198.38930996346062,1,2,0,0,1
2026-04-21,7563,vocabulary,2,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,435.1037322842014,198.38930996346062,1,2,0,0,1
2026-04-21,7614,vocabulary,2,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,435.10373223071764,198.38930996346062,1,2,0,0,1
2026-04-21,7615,vocabulary,2,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,435.1037321710995,198.38930996346062,1,2,0,0,1
2026-04-21,7616,vocabulary,2,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,435.10373211944443,198.38930996346062,1,2,0,0,1
2026-04-21,460,kanji,2,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,435.10272090125,165.01680917016205,1,1,8,1,0
2026-04-21,472,kanji,2,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,435.1006987686921,165.01619892940974,1,2,8,0,0
2026-04-21,2527,vocabulary,2,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,435.10066227288195,198.38930996346062,1,1,0,0,1
2026-04-21,2529,vocabulary,2,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,435.1006622054745,198.38930996346062,1,2,0,0,1
2026-04-21,2530,vocabulary,2,9,95.0,19.0,1.0,0.0,0.1,9.0,9.0,9.0,9.0,435.10066214402775,198.38930996346062,1,2,0,0,1
2026-04-21,2531,vocabulary,2,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,435.1006620657176,198.38930996346062,1,1,0,0,1
2026-04-21,463,kanji,2,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,435.1004077822917,198.38930996346062,1,1,18,0,0
2026-04-21,473,kanji,2,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,433.8856304850463,198.38930996346062,1,1,16,1,0
2026-04-21,475,kanji,2,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,433.8826106562963,198.38930996346062,1,1,24,0,0
2026-04-21,2546,vocabulary,2,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,433.8803990130671,198.38930996346062,1,1,0,0,1
2026-04-21,480,kanji,2,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,433.88035680145833,198.38930996346062,1,1,15,0,0
2026-04-21,481,kanji,2,9,96.0,23.0,1.0,0.0,0.08333333333333333,11.0,6.0,11.0,6.0,433.88025893041663,198.38930996346062,1,1,6,2,0
2026-04-21,474,kanji,2,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,433.8768019984606,198.38930996346062,1,1,44,1,0
2026-04-21,470,kanji,2,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,433.87593697978014,198.38930996346062,1,1,10,0,0
2026-04-21,477,kanji,2,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,433.8748689164699,198.38930996346062,1,1,28,0,0
2026-04-21,2508,vocabulary,2,9,92.0,26.0,2.0,0.0,0.14285714285714285,12.0,4.0,12.0,8.0,433.87276441777783,84.97996920354166,1,1,0,0,1
2026-04-21,488,kanji,2,9,93.0,28.0,2.0,0.07142857142857142,0.07142857142857142,12.0,7.0,12.0,7.0,433.8725429538657,198.38930996346062,1,2,14,1,0
2026-04-21,2507,vocabulary,2,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,432.16373247262726,198.38930996346062,1,1,0,0,1
2026-04-21,2547,vocabulary,2,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,431.92859192336806,198.38930996346062,1,1,0,0,1
2026-04-21,2559,vocabulary,2,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,431.926555652037,198.38930996346062,1,1,0,0,2
2026-04-21,487,kanji,2,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,431.92192093285877,198.38930996346062,1,1,29,0,0
2026-04-21,490,kanji,2,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,431.9207855668866,198.38930996346062,1,1,8,0,0
2026-04-21,469,kanji,2,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,431.9192327173958,198.38930996346062,1,1,42,0,0
2026-04-21,491,kanji,2,9,95.0,19.0,1.0,0.0,0.1,9.0,9.0,9.0,9.0,431.91673370692126,198.38930996346062,1,1,11,0,0
2026-04-21,2509,vocabulary,2,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,431.0994009909954,71.91041582899305,1,1,0,0,1
2026-04-21,2510,vocabulary,6,9,100.0,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,431.09940087729166,176.358375445706,1,2,0,0,1
2026-04-21,494,kanji,2,9,88.0,32.0,4.0,0.0,0.2222222222222222,14.0,8.0,14.0,8.0,431.09896829511575,198.38930996346062,1,1,21,0,0
